id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_timestamp,referrer,campaing_name
22719477,9014021,1533309870,150000,home purchase,REJECTED,7.0,47771887,Αηδόνα Ελευθερίου,646-75-9331,1980-12-31,F,Ηγουμενίτσα,ΤΚ 527 41,1520815672,Twitter,display2
22719477,9014021,1533309870,150000,home purchase,REJECTED,7.0,47771887,Αηδόνα Ελευθερίου,646-75-9331,1980-12-31,F,Ηγουμενίτσα,ΤΚ 527 41,1522332613,Google,display3
22719477,9014021,1533309870,150000,home purchase,REJECTED,7.0,47771887,Αηδόνα Ελευθερίου,646-75-9331,1980-12-31,F,Ηγουμενίτσα,ΤΚ 527 41,1540647162,Google,display2
22719477,9014021,1533309870,150000,home purchase,REJECTED,7.0,47771887,Αηδόνα Ελευθερίου,646-75-9331,1980-12-31,F,Ηγουμενίτσα,ΤΚ 527 41,1564746245,Google,display3
22734371,4521259,1556947424,240000,Refinance existing loans,ACCEPTED,14.0,1993886,Μενέλαος Μαυρούτσος,569-91-1073,1989-06-03,M,Αθήνα,ΤΚ 886 27,1543385665,Facebook,display1
22740633,43754701,1553190096,250000,Refinance existing loans,ACCEPTED,8.7,,Παρέσσα Κουλουμπού,294-32-2429,1973-06-27,M,Σάμος,49624,,,
22750162,18887045,1523551395,40000,Buying a pet,REJECTED,8.7,,Πασχαλιά Παυλίδου,394-01-2507,1979-11-15,F,Κιλκίς,864 53,,,
22774171,40742960,1509141884,80000,home purchase,REJECTED,8.7,,Χάιδω Κονιάρη,286-46-5696,1977-10-08,F,Βόλος,ΤΚ 87631,,,
22774793,83791827,1509201072,40000,buying a pet,ACCEPTED,7.0,75392425,Ράλλης-Τζανέτος Πικούνης,423-02-2978,1979-07-23,F,Πύργος,ΤΚ 77125,,,
22781424,40540151,1556233968,120000,Home purchase,REJECTED,14.0,,Βεατρίκη Κουτκιά,320-98-2184,1981-03-23,M,Αθήνα,ΤΚ 313 57,,,
22789752,94813676,1522693527,220000,Buying a pet,ACCEPTED,6.7,,Περικλής Κωτσίδης,863-37-4935,1981-10-24,F,Ξάνθη,ΤΚ 240 35,,,
22816321,90919151,1563074448,230000,Home purchase,ACCEPTED,14.0,,Χρυσοβαλάντιος Αετόπουλος,157-75-8107,1974-01-30,F,Άμφισσα,649 68,,,
22816802,39894818,1560359417,240000,Home purchase,REJECTED,14.0,,Θεοδόσης Γιατρομανωλάκης,902-73-7388,1981-10-13,M,Κιλκίς,ΤΚ 186 37,,,
22822480,67880734,1540689670,200000,Refinance existing loans,ACCEPTED,6.7,,Αναστάσιος Φρογάκης,275-96-1204,1994-03-07,F,Σπάρτη,94220,,,
22828114,88818566,1511083936,220000,Buying a pet,REJECTED,7.0,36148845,Ευδόξιος Βαβουλίδης,452-16-3480,1986-02-08,M,Αλεξανδρούπολη,ΤΚ 365 02,,,
22853384,12175194,1520123284,180000,Home purchase,ACCEPTED,14.0,67462601,Αναστάσιος Μαργαρώνης,907-70-3080,1987-08-31,M,Μεσολόγγι,14225,1526214067,Facebook,display3
22853384,12175194,1520123284,180000,Home purchase,ACCEPTED,14.0,67462601,Αναστάσιος Μαργαρώνης,907-70-3080,1987-08-31,M,Μεσολόγγι,14225,1568360236,Google,display3
22853384,12175194,1520123284,180000,Home purchase,ACCEPTED,14.0,67462601,Αναστάσιος Μαργαρώνης,907-70-3080,1987-08-31,M,Μεσολόγγι,14225,1568848200,Google,display1
22858916,92725969,1520519634,270000,Refinance existing loans,ACCEPTED,7.0,32553576,Κικιλία Βυζιηνού,753-24-8359,1980-08-16,F,Πύργος,56485,,,
22860438,69180278,1530598783,300000,buying a pet,REJECTED,8.7,51549747,Κύρος Καραγρηγορίου,492-33-3100,1989-09-25,F,Σάμος,252 18,,,
22866644,20569597,1557110513,200000,buying a pet,ACCEPTED,8.7,,Κομνηνή Ξανθοπούλου,298-03-7315,1985-01-27,F,Ναύπλιο,ΤΚ 86883,,,
22871285,31548218,1569095015,20000,Buying a pet,REJECTED,14.0,,Λεμονής Πετρίδης,094-12-0769,1995-03-14,F,Βόλος,ΤΚ 70041,,,
22880127,73544161,1564838665,50000,Refinance existing loans,REJECTED,8.7,,Ρίζος Κοτσαρής,809-87-6632,1983-12-30,F,Λιβαδιά,62397,,,
22896869,20449532,1551257508,270000,Buying a pet,REJECTED,6.7,,Φοίβος-Ευάγγελος Καρτάς,948-16-0421,1988-06-01,M,Πάτρα,ΤΚ 78634,,,
22899260,1763130,1569246235,50000,Home purchase,ACCEPTED,6.7,80141964,Σάρρα-Πολυτίμη Κιορίδου,680-52-7436,1991-08-22,F,Αγ. Νικόλαος,98702,1510205104,Google,display2
22899260,1763130,1569246235,50000,Home purchase,ACCEPTED,6.7,80141964,Σάρρα-Πολυτίμη Κιορίδου,680-52-7436,1991-08-22,F,Αγ. Νικόλαος,98702,1510462438,Twitter,display2
22899260,1763130,1569246235,50000,Home purchase,ACCEPTED,6.7,80141964,Σάρρα-Πολυτίμη Κιορίδου,680-52-7436,1991-08-22,F,Αγ. Νικόλαος,98702,1521188108,Facebook,display2
22899260,1763130,1569246235,50000,Home purchase,ACCEPTED,6.7,80141964,Σάρρα-Πολυτίμη Κιορίδου,680-52-7436,1991-08-22,F,Αγ. Νικόλαος,98702,1566243791,Facebook,display2
22911965,88028148,1533713751,40000,Home purchase,REJECTED,14.0,,Λαέρτης Κουλίζος,578-73-1732,1993-10-18,M,Αθήνα,ΤΚ 96564,,,
22913896,12658687,1568647803,180000,Buying a pet,ACCEPTED,8.7,38138890,Μερόπη Γιαννοπούλου,081-43-9230,1985-10-30,M,Χαλκίδα,ΤΚ 300 14,1530098434,Twitter,display2
22913896,12658687,1568647803,180000,Buying a pet,ACCEPTED,8.7,38138890,Μερόπη Γιαννοπούλου,081-43-9230,1985-10-30,M,Χαλκίδα,ΤΚ 300 14,1530723910,Facebook,display3
22913896,12658687,1568647803,180000,Buying a pet,ACCEPTED,8.7,38138890,Μερόπη Γιαννοπούλου,081-43-9230,1985-10-30,M,Χαλκίδα,ΤΚ 300 14,1531628713,Facebook,display2
22923385,18867817,1568191095,270000,Home purchase,REJECTED,7.0,,Ασημάκης Σφύρλας,189-57-0558,1980-10-11,F,Μυτιλήνη,242 76,,,
22938554,40678294,1537292668,120000,Home purchase,REJECTED,7.0,,Μιχαέλα Κυρκούδη,418-66-2025,1993-10-08,F,Σάμος,80525,,,
22939327,27610134,1559501215,190000,Home purchase,ACCEPTED,14.0,,Ραλλία Καραγιοβάννη,060-31-7317,1981-05-12,F,Αγ. Νικόλαος,ΤΚ 33620,,,
22940133,97424913,1568276218,290000,Home purchase,REJECTED,14.0,,Αλκινόη Νάσσου,259-38-1688,1975-07-04,F,Ναύπλιο,ΤΚ 84583,,,
22942175,66075095,1551737406,270000,Home purchase,REJECTED,6.7,46448002,Ιάκωβος Περιστερόπουλος,172-63-9255,1983-09-11,F,Καστοριά,956 12,,,
22946365,27824740,1550590172,200000,Buying a pet,REJECTED,7.0,,Σμαράγδα Βουλγαρίδου,692-96-9725,1990-06-02,M,Καλαμάτα,15515,,,
22954164,14431206,1557925544,40000,Refinance existing loans,REJECTED,8.7,,Ευριπίδης Κιοσές,283-81-8797,1977-02-12,F,Λάρισα,25556,,,
22954970,90427358,1555312904,150000,Refinance existing loans,ACCEPTED,6.7,,Τρισεύγενη Χολέβα,265-09-6433,1994-03-07,M,Ηγουμενίτσα,ΤΚ 623 36,,,
22976174,12892054,1517565468,40000,buying a pet,REJECTED,7.0,,Αρχοντία-Φιλοθέη Καμινάρη,688-11-3572,1971-12-04,M,Αθήνα,81858,,,
22987477,47630883,1539806183,20000,Buying a pet,ACCEPTED,7.0,,Ζήνων-Λουκιανός Μπούκος,995-17-1941,1971-01-11,F,Ναύπλιο,614 07,,,
22991556,97629841,1531857232,180000,home purchase,ACCEPTED,14.0,,Σταμάτιος Ευαγγελάτος,878-00-7004,1980-03-05,M,Κατερίνη,652 45,,,
23004256,58296469,1508914372,250000,Buying a pet,ACCEPTED,7.0,,Χριστοφόρα Λιόντη,760-48-0653,1980-04-05,F,Κιλκίς,81428,,,
23020651,61161781,1550915107,180000,buying a pet,REJECTED,8.7,,Αθανάσιος Αμπατζιάνης,727-25-0522,1990-04-14,M,Λαμία,ΤΚ 993 88,,,
23026940,68340487,1510037005,50000,buying a pet,REJECTED,14.0,32483961,Χριστόφορος Ντόκος,081-03-8549,1986-03-21,F,Ρέθυμνο,67826,,,
23042071,54284411,1540516762,70000,Buying a pet,REJECTED,6.7,,Ασημίνα Παππά,398-82-3648,1987-02-09,M,Δράμα,ΤΚ 28603,,,
23042922,77799627,1547003138,50000,buying a pet,ACCEPTED,7.0,47767889,Σπυράννα Τσουράκη,959-32-5814,1980-04-26,M,Πάτρα,ΤΚ 515 74,1515663966,Google,display3
23042922,77799627,1547003138,50000,buying a pet,ACCEPTED,7.0,47767889,Σπυράννα Τσουράκη,959-32-5814,1980-04-26,M,Πάτρα,ΤΚ 515 74,1523493136,Facebook,display3
23042922,77799627,1547003138,50000,buying a pet,ACCEPTED,7.0,47767889,Σπυράννα Τσουράκη,959-32-5814,1980-04-26,M,Πάτρα,ΤΚ 515 74,1541630507,Google,display1
23042922,77799627,1547003138,50000,buying a pet,ACCEPTED,7.0,47767889,Σπυράννα Τσουράκη,959-32-5814,1980-04-26,M,Πάτρα,ΤΚ 515 74,1547780699,Twitter,display1
23042922,77799627,1547003138,50000,buying a pet,ACCEPTED,7.0,47767889,Σπυράννα Τσουράκη,959-32-5814,1980-04-26,M,Πάτρα,ΤΚ 515 74,1559927333,Facebook,display1
23048872,17017868,1508739291,190000,buying a pet,REJECTED,8.7,,Μαργιέττα Ξηροτύρη,954-11-3890,1982-10-22,F,Κατερίνη,468 40,,,
23050629,25145987,1532989485,280000,Home purchase,ACCEPTED,8.7,,Ασημούλα Χατζηβλασίου,517-08-2123,1995-08-09,F,Ξάνθη,ΤΚ 16855,,,
23054259,76086508,1538728492,30000,buying a pet,ACCEPTED,14.0,,Ανανίας Φαλιέρος,649-51-1119,1988-04-08,F,Πρέβεζα,76680,,,
23058925,29716908,1550479942,230000,Home purchase,ACCEPTED,7.0,68614467,Δημούλα Αντωνίου,430-35-3328,1979-02-17,M,Πάτρα,16804,,,
23060104,38164531,1521596285,80000,Refinance existing loans,ACCEPTED,6.7,,Γεσθημανή Κανελή,226-26-2040,1981-02-13,F,Πύργος,58736,,,
23062508,54437301,1553081838,20000,home purchase,REJECTED,7.0,,Ζαχαρίας Θεολόγος,032-02-5809,1992-07-26,M,Φλώρινα,ΤΚ 559 12,,,
23067507,75148155,1546748581,150000,Buying a pet,ACCEPTED,14.0,,Κωστούλα Καρκανάκη,025-29-2552,1989-05-17,M,Αγ. Νικόλαος,76192,,,
23073528,91610155,1525943632,230000,Buying a pet,REJECTED,8.7,,Σταμάτιος Παπαευαγγελίου,962-21-6943,1974-07-30,M,Πάτρα,ΤΚ 03801,,,
23074493,37089200,1556361960,260000,Buying a pet,REJECTED,8.7,,Γλαύκη Ποσάντζη,278-81-3390,1982-01-27,M,Ηγουμενίτσα,ΤΚ 937 93,,,
23089070,77518140,1538930252,200000,Buying a pet,ACCEPTED,8.7,5146717,Αντύπας Κατσιλής,944-42-0632,1983-02-21,F,Καστοριά,66288,1522759596,Google,display3
23089070,77518140,1538930252,200000,Buying a pet,ACCEPTED,8.7,5146717,Αντύπας Κατσιλής,944-42-0632,1983-02-21,F,Καστοριά,66288,1559371000,Facebook,display2
23089070,77518140,1538930252,200000,Buying a pet,ACCEPTED,8.7,5146717,Αντύπας Κατσιλής,944-42-0632,1983-02-21,F,Καστοριά,66288,1564457456,Twitter,display2
23095964,18891893,1506863740,210000,Buying a pet,REJECTED,7.0,910992,Σταματίνα Καραντάνα,450-97-7532,1986-01-15,M,Αθήνα,ΤΚ 627 31,1521257133,Twitter,display1
23095964,18891893,1506863740,210000,Buying a pet,REJECTED,7.0,910992,Σταματίνα Καραντάνα,450-97-7532,1986-01-15,M,Αθήνα,ΤΚ 627 31,1560755886,Google,display1
23128236,4811782,1541809776,220000,buying a pet,ACCEPTED,6.7,,Ιουλιανός Πασσαλίδης,758-51-3748,1974-08-26,M,Πάτρα,410 33,,,
23128281,79487369,1547563960,150000,buying a pet,REJECTED,8.7,,Κασσιανή-Τερψιχόρη Κουλοχέρη,382-26-6518,1992-12-09,M,Μυτιλήνη,197 31,,,
23142327,31805694,1527156022,150000,Refinance existing loans,REJECTED,6.7,,Τηλέμαχος-Νικηφόρος Πουλιέζος,970-31-6220,1977-12-12,F,Δράμα,ΤΚ 003 50,,,
23156916,34531636,1547742901,200000,buying a pet,ACCEPTED,8.7,,Παρθένα Δουλγεράκη,842-69-8053,1984-06-05,M,Άμφισσα,66399,,,
23157592,42152031,1527902835,290000,home purchase,ACCEPTED,6.7,,Ρέα-Λαμπρινή Χιωτίδου,898-10-7222,1980-10-29,M,Καστοριά,ΤΚ 779 51,,,
23182250,701949,1552890325,50000,Buying a pet,ACCEPTED,8.7,,Ευπραξία Γεωργούλα,193-92-3643,1979-06-04,F,Αργοστόλι,26603,,,
23188519,75405651,1521621518,280000,buying a pet,REJECTED,6.7,,Αδαμάντιος-Σώζων Δερμιτζάκης,061-54-2710,1978-12-08,M,Έδεσσα,ΤΚ 43528,,,
23198162,99587395,1543323583,180000,Refinance existing loans,REJECTED,14.0,,Κλαίρη Πέτρου,322-66-3742,1971-01-07,F,Κοζάνη,821 77,,,
23204426,45273337,1563281426,220000,Refinance existing loans,ACCEPTED,6.7,,Ουρανία Μαργαριτάκη,958-83-3878,1981-11-28,M,Καλαμάτα,07390,,,
23206173,74277439,1558335650,180000,Refinance existing loans,ACCEPTED,8.7,,Φιλομήλα Δαυίδ,011-35-4332,1973-07-22,M,Καρδίτσα,ΤΚ 969 72,,,
23206346,7954845,1562168451,20000,Home purchase,REJECTED,6.7,,Θεοπίστη Τσετσέρη,802-35-9916,1971-02-26,F,Πρέβεζα,35787,,,
23208460,56774551,1508258151,190000,home purchase,ACCEPTED,6.7,,Κωνσταντίνα Γεωργούλα,070-31-6934,1979-01-29,F,Καρδίτσα,ΤΚ 252 14,,,
23218157,89974090,1515452358,90000,buying a pet,REJECTED,14.0,,Τίμων Κουλουριώτης,199-40-5969,1990-09-07,F,Ρόδος,795 55,,,
23227673,54399049,1526622235,150000,Buying a pet,ACCEPTED,6.7,,Τρυφωνία Λιάνου,612-32-4301,1970-01-30,F,Αγ. Νικόλαος,ΤΚ 84128,,,
23236756,10948028,1551894381,280000,Home purchase,ACCEPTED,8.7,53149973,Βρυσηίς-Αμβροσία Γιανναρά,676-68-2403,1979-09-26,F,Καρδίτσα,941 43,,,
23253146,31088864,1530973881,180000,Buying a pet,REJECTED,8.7,51951565,Μελπομένη-Ιφιγένεια Ζιάρα,075-21-2115,1996-08-23,F,Κόρινθος,90047,1559067819,Twitter,display2
23253421,97012835,1533251816,290000,Refinance existing loans,ACCEPTED,8.7,41222397,Κηρύκος Τσαμαδός,403-45-7514,1996-08-30,F,Χαλκίδα,ΤΚ 14922,,,
23255071,43437523,1511153731,120000,Home purchase,ACCEPTED,14.0,95482494,Γλυκερία Καλομοίρη,981-78-4126,1978-09-25,M,Χίος,67135,1524463265,Twitter,display3
23255071,43437523,1511153731,120000,Home purchase,ACCEPTED,14.0,95482494,Γλυκερία Καλομοίρη,981-78-4126,1978-09-25,M,Χίος,67135,1524637943,Google,display3
23255071,43437523,1511153731,120000,Home purchase,ACCEPTED,14.0,95482494,Γλυκερία Καλομοίρη,981-78-4126,1978-09-25,M,Χίος,67135,1538497818,Facebook,display1
23255071,43437523,1511153731,120000,Home purchase,ACCEPTED,14.0,95482494,Γλυκερία Καλομοίρη,981-78-4126,1978-09-25,M,Χίος,67135,1560030683,Google,display3
23268570,22294175,1539122594,30000,Refinance existing loans,REJECTED,7.0,,Ευδοξία Κανελλή,002-50-9182,1995-11-07,F,Καβάλα,ΤΚ 76289,,,
23273645,73522,1549078973,180000,Refinance existing loans,REJECTED,7.0,,Νικολίτσα Κουκουβά,397-17-1091,1970-06-07,M,Λευκάδα,46432,,,
23274123,16469369,1529833857,250000,Buying a pet,ACCEPTED,6.7,,Θεόκλητος Ζηματίκας,224-74-8967,1992-11-07,M,Έδεσσα,81252,,,
23276678,47272449,1551241178,70000,Buying a pet,ACCEPTED,7.0,,Ειρηναίος Λελεδάκης,861-99-2765,1985-04-22,F,Λάρισα,98678,,,
23277896,71168990,1554505860,170000,Buying a pet,ACCEPTED,7.0,5994737,Βενιαμίν Παπαστεργίου,671-33-7833,1990-02-02,F,Χαλκίδα,66873,1534867146,Facebook,display2
23285996,54882703,1565381403,230000,Home purchase,REJECTED,6.7,52134925,Πανδώρα Ασουχίδου,079-31-9937,1988-11-27,F,Καβάλα,ΤΚ 785 03,1522420500,Facebook,display2
23285996,54882703,1565381403,230000,Home purchase,REJECTED,6.7,52134925,Πανδώρα Ασουχίδου,079-31-9937,1988-11-27,F,Καβάλα,ΤΚ 785 03,1528973093,Facebook,display2
23285996,54882703,1565381403,230000,Home purchase,REJECTED,6.7,52134925,Πανδώρα Ασουχίδου,079-31-9937,1988-11-27,F,Καβάλα,ΤΚ 785 03,1533305105,Facebook,display3
23291717,52884482,1549339219,280000,Refinance existing loans,ACCEPTED,6.7,27762319,Χαρίτος Νιτσοτόλης,656-47-7576,1978-02-02,F,Γρεβενά,ΤΚ 372 57,1509650800,Google,display3
23291717,52884482,1549339219,280000,Refinance existing loans,ACCEPTED,6.7,27762319,Χαρίτος Νιτσοτόλης,656-47-7576,1978-02-02,F,Γρεβενά,ΤΚ 372 57,1517640184,Facebook,display3
23291717,52884482,1549339219,280000,Refinance existing loans,ACCEPTED,6.7,27762319,Χαρίτος Νιτσοτόλης,656-47-7576,1978-02-02,F,Γρεβενά,ΤΚ 372 57,1518760695,Google,display2
23291717,52884482,1549339219,280000,Refinance existing loans,ACCEPTED,6.7,27762319,Χαρίτος Νιτσοτόλης,656-47-7576,1978-02-02,F,Γρεβενά,ΤΚ 372 57,1560276869,Facebook,display2
23299199,23996159,1563883442,300000,buying a pet,ACCEPTED,14.0,33871470,Δωροθέα Δημητρίου,530-13-4824,1988-06-03,M,Αλεξανδρούπολη,773 80,1511395538,Twitter,display1
23299199,23996159,1563883442,300000,buying a pet,ACCEPTED,14.0,33871470,Δωροθέα Δημητρίου,530-13-4824,1988-06-03,M,Αλεξανδρούπολη,773 80,1526926461,Google,display3
23299199,23996159,1563883442,300000,buying a pet,ACCEPTED,14.0,33871470,Δωροθέα Δημητρίου,530-13-4824,1988-06-03,M,Αλεξανδρούπολη,773 80,1550825154,Google,display2
23305382,42796687,1516935722,100000,Refinance existing loans,ACCEPTED,6.7,,Στυλιανός Κιοσές,233-52-5089,1981-04-28,M,Δράμα,ΤΚ 30030,,,
23305431,5980892,1553042560,170000,Refinance existing loans,ACCEPTED,14.0,,Θεοφάνης Τσούπρας,326-14-5511,1974-01-12,F,Σέρρες,ΤΚ 770 87,,,
23312855,54549184,1563885577,20000,Home purchase,ACCEPTED,8.7,94941586,Δημούλα Δανδανίδου,338-06-8997,1988-01-09,M,Θεσσαλονίκη,ΤΚ 948 88,1521113192,Twitter,display3
23312855,54549184,1563885577,20000,Home purchase,ACCEPTED,8.7,94941586,Δημούλα Δανδανίδου,338-06-8997,1988-01-09,M,Θεσσαλονίκη,ΤΚ 948 88,1530856571,Facebook,display3
23312855,54549184,1563885577,20000,Home purchase,ACCEPTED,8.7,94941586,Δημούλα Δανδανίδου,338-06-8997,1988-01-09,M,Θεσσαλονίκη,ΤΚ 948 88,1555954762,Facebook,display2
23312855,54549184,1563885577,20000,Home purchase,ACCEPTED,8.7,94941586,Δημούλα Δανδανίδου,338-06-8997,1988-01-09,M,Θεσσαλονίκη,ΤΚ 948 88,1560448109,Facebook,display2
23314740,44031867,1552079700,230000,home purchase,REJECTED,7.0,43311422,Αλκινόη Νταγκαλή,531-79-8116,1972-02-20,M,Φλώρινα,ΤΚ 778 86,1519924593,Google,display2
23331622,68157476,1565804232,290000,Refinance existing loans,REJECTED,7.0,,Χρήστος-Αλέξανδρος Μπαντής,048-71-4528,1983-09-26,F,Κιλκίς,ΤΚ 92594,,,
23341582,37846059,1547274035,90000,Home purchase,REJECTED,8.7,,Έξαρχος Βάσσης,277-72-7827,1990-04-23,M,Αθήνα,11096,,,
23346560,36625459,1510871142,210000,home purchase,ACCEPTED,6.7,,Νικηφόρος Πατμανίδης,436-38-8999,1985-05-28,F,Χαλκίδα,46157,,,
23347941,62128330,1554222405,220000,Refinance existing loans,ACCEPTED,14.0,,Φρειδερίκος Σκόρδος,485-51-0951,1979-05-30,M,Σπάρτη,90557,,,
